Year	Month	Day	Hour	SWC_5cm
2023	3	5	9	0.278574456
2023	3	5	10	0.278089891
2023	3	5	11	0.276827045
2023	3	5	12	0.276153485
2023	3	5	13	0.274795989
2023	3	5	14	0.274269471
2023	3	5	15	0.273862059
2023	3	5	16	0.27320469
2023	3	5	17	0.272571048
2023	3	5	18	0.271868105
2023	3	5	19	0.271409762
2023	3	5	20	0.271300404
2023	3	5	21	0.271237393
2023	3	5	22	0.271092336
2023	3	5	23	0.271572155
2023	3	6	0	0.274046027
2023	3	6	1	0.274814903
2023	3	6	2	0.275111386
2023	3	6	3	0.296599145
2023	3	6	4	0.320453286
2023	3	6	5	0.311094488
2023	3	6	6	0.305740591
2023	3	6	7	0.311673108
2023	3	6	8	0.307065494
2023	3	6	9	0.303356085
2023	3	6	10	0.300185386
2023	3	6	11	0.297887688
2023	3	6	12	0.296142929
2023	3	6	13	0.294298516
2023	3	6	14	0.2921312
2023	3	6	15	0.290832112
2023	3	6	16	0.289025533
2023	3	6	17	0.28799001
2023	3	6	18	0.28644783
2023	3	6	19	0.285736415
2023	3	6	20	0.286628015
2023	3	6	21	0.29245921
2023	3	6	22	0.308934846
2023	3	6	23	0.31709452
2023	3	7	0	0.307745507
2023	3	7	1	0.302993755
2023	3	7	2	0.300549407
2023	3	7	3	0.300939916
2023	3	7	4	0.307672788
2023	3	7	5	0.303397628
2023	3	7	6	0.300142985
2023	3	7	7	0.297532482
2023	3	7	8	0.29591035
2023	3	7	9	0.294633884
2023	3	7	10	0.293522554
2023	3	7	11	0.292404096
2023	3	7	12	0.29126857
2023	3	7	13	0.290928507
2023	3	7	14	0.29028048
2023	3	7	15	0.289301389
2023	3	7	16	0.288153107
2023	3	7	17	0.287124561
2023	3	7	18	0.28579214
2023	3	7	19	0.284789614
2023	3	7	20	0.284273755
2023	3	7	21	0.283540385
2023	3	7	22	0.282633343
2023	3	7	23	0.282402917
2023	3	8	0	0.282425051
2023	3	8	1	0.28148388
2023	3	8	2	0.281134326
2023	3	8	3	0.28052191
2023	3	8	4	0.280788026
2023	3	8	5	0.280809193
2023	3	8	6	0.251018495
2023	3	8	7	0.279985368
2023	3	8	8	0.282112382
2023	3	8	9	0.285039219
2023	3	8	10	0.285165501
2023	3	8	11	0.285809712
2023	3	8	12	0.285922137
2023	3	8	13	0.284761219
2023	3	8	14	0.284844837
2023	3	8	15	0.283853688
2023	3	8	16	0.283125203
2023	3	8	17	0.282534716
2023	3	8	18	0.282112754
2023	3	8	19	0.281967673
2023	3	8	20	0.282605773
2023	3	8	21	0.281610245
2023	3	8	22	0.281444624
2023	3	8	23	0.280815408
2023	3	9	0	0.280716184
2023	3	9	1	0.28068404
2023	3	9	2	0.279825391
2023	3	9	3	0.279479779
2023	3	9	4	0.279749773
2023	3	9	5	0.279549172
2023	3	9	6	0.278889695
2023	3	9	7	0.27886764
2023	3	9	8	0.278599514
2023	3	9	9	0.278582693
2023	3	9	10	0.278652947
2023	3	9	11	0.278141621
2023	3	9	12	0.277456311
2023	3	9	13	0.277002054
2023	3	9	14	0.276272137
2023	3	9	15	0.276425168
2023	3	9	16	0.275931601
2023	3	9	17	0.275753555
2023	3	9	18	0.275507821
2023	3	9	19	0.27539964
2023	3	9	20	0.275287695
2023	3	9	21	0.275275232
2023	3	9	22	0.274980071
2023	3	9	23	0.274651551
2023	3	10	0	0.274561727
2023	3	10	1	0.274292641
2023	3	10	2	0.273943239
2023	3	10	3	0.273905163
2023	3	10	4	0.273951489
2023	3	10	5	0.273650891
2023	3	10	6	0.273309046
2023	3	10	7	0.27359136
2023	3	10	8	0.273360086
2023	3	10	9	0.273566312
2023	3	10	10	0.273831383
2023	3	10	11	0.27364956
2023	3	10	12	0.273336126
2023	3	10	13	0.273208494
2023	3	10	14	0.272969792
2023	3	10	15	0.287665565
2023	3	10	16	0.294051361
2023	3	10	17	0.290673195
2023	3	10	18	0.288723508
2023	3	10	19	0.287530632
2023	3	10	20	0.286202334
2023	3	10	21	0.285052916
2023	3	10	22	0.284160988
2023	3	10	23	0.283242687
2023	3	11	0	0.283049203
2023	3	11	1	0.282498506
2023	3	11	2	0.281960648
2023	3	11	3	0.281732495
2023	3	11	4	0.281551051
2023	3	11	5	0.280873799
2023	3	11	6	0.28034836
2023	3	11	7	0.283570634
2023	3	11	8	0.285892538
2023	3	11	9	0.287875928
2023	3	11	10	0.292133317
2023	3	11	11	0.248637723
2023	3	11	12	0.291055747
2023	3	11	13	0.289667701
2023	3	11	14	0.28927864
2023	3	11	15	0.28757256
2023	3	11	16	0.28605437
2023	3	11	17	0.28489323
2023	3	11	18	0.283294166
2023	3	11	19	0.28216994
2023	3	11	20	0.281366207
2023	3	11	21	0.281129805
2023	3	11	22	0.28027757
2023	3	11	23	0.279239482
2023	3	12	0	0.278716134
2023	3	12	1	0.279162787
2023	3	12	2	0.278138599
2023	3	12	3	0.27788438
2023	3	12	4	0.277718338
2023	3	12	5	0.277301208
2023	3	12	6	0.277245388
2023	3	12	7	0.277093543
2023	3	12	8	0.276166494
2023	3	12	9	0.276158064
2023	3	12	10	0.275978538
2023	3	12	11	0.275231971
2023	3	12	12	0.274600983
2023	3	12	13	0.273233006
2023	3	12	14	0.271770445
2023	3	12	15	0.270497472
2023	3	12	16	0.269897333
2023	3	12	17	0.26932688
2023	3	12	18	0.268893248
2023	3	12	19	0.268856063
2023	3	12	20	0.268341263
2023	3	12	21	0.268393172
2023	3	12	22	0.268097032
2023	3	12	23	0.267510641
2023	3	13	0	0.267580252
2023	3	13	1	0.267778735
2023	3	13	2	0.26754548
2023	3	13	3	0.267488584
2023	3	13	4	0.237491118
2023	3	13	5	0.26693267
2023	3	13	6	0.266559352
2023	3	13	7	0.266518312
2023	3	13	8	0.266252294
2023	3	13	9	0.265283155
2023	3	13	10	0.263581611
2023	3	13	11	0.231127833
2023	3	13	12	0.258999958
2023	3	13	13	0.257612651
2023	3	13	14	0.256361262
2023	3	13	15	0.254736788
2023	3	13	16	0.25265481
2023	3	13	17	0.253269191
2023	3	13	18	0.25307634
2023	3	13	19	0.25290928
2023	3	13	20	0.252467335
2023	3	13	21	0.252623715
2023	3	13	22	0.252479738
2023	3	13	23	0.223235509
2023	3	14	0	0.252365003
2023	3	14	1	0.252293802
2023	3	14	2	0.251822607
2023	3	14	3	0.251721238
2023	3	14	4	0.251552554
2023	3	14	5	0.251693924
2023	3	14	6	0.222698731
2023	3	14	7	0.251447826
2023	3	14	8	0.251504034
2023	3	14	9	0.251442171
2023	3	14	10	0.249620526
2023	3	14	11	0.24734624
2023	3	14	12	0.245283278
2023	3	14	13	0.243818425
2023	3	14	14	0.242495161
2023	3	14	15	0.241035837
2023	3	14	16	0.242559576
2023	3	14	17	0.243720226
2023	3	14	18	0.244299003
2023	3	14	19	0.269260001
2023	3	14	20	0.318180986
2023	3	14	21	0.334358307
2023	3	14	22	0.327699656
2023	3	14	23	0.323003058
2023	3	15	0	0.323930636
2023	3	15	1	0.314198412
2023	3	15	2	0.314453235
2023	3	15	3	0.312557371
2023	3	15	4	0.337701952
2023	3	15	5	0.300035475
2023	3	15	6	0.31494684
2023	3	15	7	0.334123948
2023	3	15	8	0.325023444
2023	3	15	9	0.313510336
2023	3	15	10	0.307407702
2023	3	15	11	0.304245741
2023	3	15	12	0.300348807
2023	3	15	13	0.298347662
2023	3	15	14	0.323429729
2023	3	15	15	0.332576505
2023	3	15	16	0.318108799
2023	3	15	17	0.311729213
2023	3	15	18	0.306395948
2023	3	15	19	0.303295901
2023	3	15	20	0.300325988
2023	3	15	21	0.297502442
2023	3	15	22	0.295527936
2023	3	15	23	0.293937978
2023	3	16	0	0.292514632
2023	3	16	1	0.291167803
2023	3	16	2	0.290258908
2023	3	16	3	0.289145044
2023	3	16	4	0.288062345
2023	3	16	5	0.287223997
2023	3	16	6	0.286626006
2023	3	16	7	0.285790928
2023	3	16	8	0.284974106
2023	3	16	9	0.28429367
2023	3	16	10	0.283593034
2023	3	16	11	0.281910887
2023	3	16	12	0.280340735
2023	3	16	13	0.278846229
2023	3	16	14	0.278200718
2023	3	16	15	0.276518451
2023	3	16	16	0.275258098
2023	3	16	17	0.274360152
2023	3	16	18	0.274098988
2023	3	16	19	0.273610816
2023	3	16	20	0.273372179
2023	3	16	21	0.272508305
2023	3	16	22	0.272135782
2023	3	16	23	0.271589869
2023	3	17	0	0.27131862
2023	3	17	1	0.270862735
2023	3	17	2	0.270720178
2023	3	17	3	0.270284132
2023	3	17	4	0.269979672
2023	3	17	5	0.269658223
2023	3	17	6	0.269539508
2023	3	17	7	0.26885212
2023	3	17	8	0.268784586
2023	3	17	9	0.267879281
2023	3	17	10	0.265913803
2023	3	17	11	0.263279724
2023	3	17	12	0.261838797
2023	3	17	13	0.260534017
2023	3	17	14	0.25963854
2023	3	17	15	0.258219271
2023	3	17	16	0.256926862
2023	3	17	17	0.25687959
2023	3	17	18	0.256602459
2023	3	17	19	0.256288918
2023	3	17	20	0.256702087
2023	3	17	21	0.256167828
2023	3	17	22	0.255746209
2023	3	17	23	0.255092942
2023	3	18	0	0.255250909
2023	3	18	1	0.25516839
2023	3	18	2	0.254652229
2023	3	18	3	0.254472547
2023	3	18	4	0.254477887
2023	3	18	5	0.254316238
2023	3	18	6	0.254078143
2023	3	18	7	0.254134677
2023	3	18	8	0.253691641
2023	3	18	9	0.25370729
2023	3	18	10	0.252806264
2023	3	18	11	0.250071177
2023	3	18	12	0.247717258
2023	3	18	13	0.247876325
2023	3	18	14	0.246529853
2023	3	18	15	0.245114742
2023	3	18	16	0.244009104
2023	3	18	17	0.243932491
2023	3	18	18	0.243937027
2023	3	18	19	0.244190735
2023	3	18	20	0.243471255
2023	3	18	21	0.243460408
2023	3	18	22	0.243666187
2023	3	18	23	0.243062081
2023	3	19	0	0.242984892
2023	3	19	1	0.243041236
2023	3	19	2	0.242752477
2023	3	19	3	0.242888793
2023	3	19	4	0.242783516
2023	3	19	5	0.242575921
2023	3	19	6	0.242770086
2023	3	19	7	0.24241752
2023	3	19	8	0.242712967
2023	3	19	9	0.242603972
2023	3	19	10	0.242027882
2023	3	19	11	0.239901736
2023	3	19	12	0.238174726
2023	3	19	13	0.237598712
2023	3	19	14	0.236074097
2023	3	19	15	0.234573603
2023	3	19	16	0.233600055
2023	3	19	17	0.233984718
2023	3	19	18	0.23450765
2023	3	19	19	0.234328279
2023	3	19	20	0.234286163
2023	3	19	21	0.23432217
2023	3	19	22	0.234017808
2023	3	19	23	0.234294314
2023	3	20	0	0.234194568
2023	3	20	1	0.233936757
2023	3	20	2	0.233823176
2023	3	20	3	0.234209426
2023	3	20	4	0.23407853
2023	3	20	5	0.23394869
2023	3	20	6	0.233990649
2023	3	20	7	0.233827079
2023	3	20	8	0.233951717
2023	3	20	9	0.233846342
2023	3	20	10	0.233595526
2023	3	20	11	0.233398629
2023	3	20	12	0.232087053
2023	3	20	13	0.231762714
2023	3	20	14	0.231499934
2023	3	20	15	0.231731344
2023	3	20	16	0.231510476
2023	3	20	17	0.232397729
2023	3	20	18	0.231893086
2023	3	20	19	0.233772578
2023	3	20	20	0.243115033
2023	3	20	21	0.260583218
2023	3	20	22	0.263861678
2023	3	20	23	0.264532863
2023	3	21	0	0.264151903
2023	3	21	1	0.263409088
2023	3	21	2	0.262918738
2023	3	21	3	0.262612887
2023	3	21	4	0.262199333
2023	3	21	5	0.261153336
2023	3	21	6	0.267701575
2023	3	21	7	0.299007735
2023	3	21	8	0.299293549
2023	3	21	9	0.296746788
2023	3	21	10	0.295081895
2023	3	21	11	0.29219706
2023	3	21	12	0.291055173
2023	3	21	13	0.289397994
2023	3	21	14	0.28661396
2023	3	21	15	0.284199031
2023	3	21	16	0.282261606
2023	3	21	17	0.280566805
2023	3	21	18	0.279327425
2023	3	21	19	0.277570968
2023	3	21	20	0.2764264
2023	3	21	21	0.275600251
2023	3	21	22	0.2747805
2023	3	21	23	0.274017544
2023	3	22	0	0.273133225
2023	3	22	1	0.272497423
2023	3	22	2	0.271151177
2023	3	22	3	0.271111378
2023	3	22	4	0.269901362
2023	3	22	5	0.269407394
2023	3	22	6	0.268794063
2023	3	22	7	0.268460819
2023	3	22	8	0.267970162
2023	3	22	9	0.267398318
2023	3	22	10	0.266035833
2023	3	22	11	0.263306805
2023	3	22	12	0.260924369
2023	3	22	13	0.259738808
2023	3	22	14	0.257824657
2023	3	22	15	0.255754559
2023	3	22	16	0.254390082
2023	3	22	17	0.254647785
2023	3	22	18	0.254409655
2023	3	22	19	0.25443038
2023	3	22	20	0.253914561
2023	3	22	21	0.253835545
2023	3	22	22	0.253580565
2023	3	22	23	0.253151167
2023	3	23	0	0.253275636
2023	3	23	1	0.252695196
2023	3	23	2	0.252938756
2023	3	23	3	0.251890677
2023	3	23	4	0.251751079
2023	3	23	5	0.251664518
2023	3	23	6	0.251053763
2023	3	23	7	0.250766036
2023	3	23	8	0.251107533
2023	3	23	9	0.250054887
2023	3	23	10	0.248808485
2023	3	23	11	0.245929734
2023	3	23	12	0.243294107
2023	3	23	13	0.242663122
2023	3	23	14	0.240566066
2023	3	23	15	0.238605796
2023	3	23	16	0.23725863
2023	3	23	17	0.236507423
2023	3	23	18	0.236673905
2023	3	23	19	0.236594548
2023	3	23	20	0.236825034
2023	3	23	21	0.237127971
2023	3	23	22	0.237106095
2023	3	23	23	0.236642225
2023	3	24	0	0.236613975
2023	3	24	1	0.236784941
2023	3	24	2	0.236911643
2023	3	24	3	0.23631323
2023	3	24	4	0.206177667
2023	3	24	5	0.236390331
2023	3	24	6	0.236402141
2023	3	24	7	0.236117988
2023	3	24	8	0.236132859
2023	3	24	9	0.235346747
2023	3	24	10	0.234517158
2023	3	24	11	0.233001248
2023	3	24	12	0.231151651
2023	3	24	13	0.229627206
2023	3	24	14	0.227056935
2023	3	24	15	0.22575018
2023	3	24	16	0.224165993
2023	3	24	17	0.223652711
2023	3	24	18	0.223801436
2023	3	24	19	0.223519844
2023	3	24	20	0.224260406
2023	3	24	21	0.224545582
2023	3	24	22	0.224096229
2023	3	24	23	0.223890738
2023	3	25	0	0.223967585
2023	3	25	1	0.224246177
2023	3	25	2	0.224029
2023	3	25	3	0.223888812
2023	3	25	4	0.223931749
2023	3	25	5	0.223810026
2023	3	25	6	0.224005712
2023	3	25	7	0.223629356
2023	3	25	8	0.223951698
2023	3	25	9	0.223477643
2023	3	25	10	0.222191108
2023	3	25	11	0.219723773
2023	3	25	12	0.217484176
2023	3	25	13	0.21655371
2023	3	25	14	0.214941754
2023	3	25	15	0.212364003
2023	3	25	16	0.211536919
2023	3	25	17	0.210324054
2023	3	25	18	0.210685081
2023	3	25	19	0.211169401
2023	3	25	20	0.210758641
2023	3	25	21	0.211190257
2023	3	25	22	0.210897284
2023	3	25	23	0.211209418
2023	3	26	0	0.211320091
2023	3	26	1	0.211177843
2023	3	26	2	0.210888754
2023	3	26	3	0.210906414
2023	3	26	4	0.210776836
2023	3	26	5	0.210963697
2023	3	26	6	0.211180436
2023	3	26	7	0.211069248
2023	3	26	8	0.210454542
2023	3	26	9	0.210678372
2023	3	26	10	0.210731242
2023	3	26	11	0.210028143
2023	3	26	12	0.208395335
2023	3	26	13	0.206897808
2023	3	26	14	0.205685584
2023	3	26	15	0.204739344
2023	3	26	16	0.203636316
2023	3	26	17	0.202897339
2023	3	26	18	0.202932925
2023	3	26	19	0.202747303
2023	3	26	20	0.202469512
2023	3	26	21	0.202868668
2023	3	26	22	0.202787202
2023	3	26	23	0.203017181
2023	3	27	0	0.202933996
2023	3	27	1	0.202684027
2023	3	27	2	0.202923551
2023	3	27	3	0.203080164
2023	3	27	4	0.203920101
2023	3	27	5	0.206170595
2023	3	27	6	0.210332333
2023	3	27	7	0.212523276
2023	3	27	8	0.213767703
2023	3	27	9	0.215068603
2023	3	27	10	0.239466235
2023	3	27	11	0.271477645
2023	3	27	12	0.269440867
2023	3	27	13	0.26689039
2023	3	27	14	0.26383397
2023	3	27	15	0.259579357
2023	3	27	16	0.256446318
2023	3	27	17	0.253017563
2023	3	27	18	0.249998424
2023	3	27	19	0.248668096
2023	3	27	20	0.252237572
2023	3	27	21	0.297667865
2023	3	27	22	0.292901199
2023	3	27	23	0.298270759
2023	3	28	0	0.31699829
2023	3	28	1	0.305039955
2023	3	28	2	0.299206482
2023	3	28	3	0.295196104
2023	3	28	4	0.292231783
2023	3	28	5	0.289902714
2023	3	28	6	0.288345537
2023	3	28	7	0.286136062
2023	3	28	8	0.283988975
2023	3	28	9	0.282296442
2023	3	28	10	0.280866498
2023	3	28	11	0.279349427
2023	3	28	12	0.276431747
2023	3	28	13	0.274145755
2023	3	28	14	0.270685945
2023	3	28	15	0.268285891
2023	3	28	16	0.265912068
2023	3	28	17	0.264051976
2023	3	28	18	0.262304563
2023	3	28	19	0.261588228
2023	3	28	20	0.260717945
2023	3	28	21	0.259731506
2023	3	28	22	0.258868211
2023	3	28	23	0.258375055
2023	3	29	0	0.257904348
2023	3	29	1	0.257174242
2023	3	29	2	0.256369584
2023	3	29	3	0.256044533
2023	3	29	4	0.255146353
2023	3	29	5	0.254155896
2023	3	29	6	0.253750205
2023	3	29	7	0.253500791
2023	3	29	8	0.252964355
2023	3	29	9	0.252213989
2023	3	29	10	0.251240319
2023	3	29	11	0.249591412
2023	3	29	12	0.247533089
2023	3	29	13	0.245232104
2023	3	29	14	0.243731409
2023	3	29	15	0.24184845
2023	3	29	16	0.24095448
2023	3	29	17	0.240088305
2023	3	29	18	0.240061339
2023	3	29	19	0.239705566
2023	3	29	20	0.23944671
2023	3	29	21	0.239267893
2023	3	29	22	0.238588119
2023	3	29	23	0.238475313
2023	3	30	0	0.23796263
2023	3	30	1	0.238005513
2023	3	30	2	0.237470799
2023	3	30	3	0.237304881
2023	3	30	4	0.237207918
2023	3	30	5	0.236970522
2023	3	30	6	0.236507974
2023	3	30	7	0.236087574
2023	3	30	8	0.235962451
2023	3	30	9	0.235692441
2023	3	30	10	0.235565581
2023	3	30	11	0.234476867
2023	3	30	12	0.23271534
2023	3	30	13	0.230612264
2023	3	30	14	0.229612488
2023	3	30	15	0.227984376
2023	3	30	16	0.226732482
2023	3	30	17	0.226283449
2023	3	30	18	0.225683936
2023	3	30	19	0.22587087
2023	3	30	20	0.226118415
2023	3	30	21	0.22580005
2023	3	30	22	0.225520677
2023	3	30	23	0.225824266
2023	3	31	0	0.2256146
2023	3	31	1	0.225574061
2023	3	31	2	0.225090363
2023	3	31	3	0.225378502
2023	3	31	4	0.225141907
2023	3	31	5	0.22483126
2023	3	31	6	0.224815711
2023	3	31	7	0.224420912
2023	3	31	8	0.224217795
2023	3	31	9	0.223585956
2023	3	31	10	0.222809722
2023	3	31	11	0.221352809
2023	3	31	12	0.218993175
2023	3	31	13	0.216975523
2023	3	31	14	0.215225238
2023	3	31	15	0.213623998
2023	3	31	16	0.211789432
2023	3	31	17	0.210809522
2023	3	31	18	0.210619786
2023	3	31	19	0.210821715
2023	3	31	20	0.210425294
2023	3	31	21	0.210201987
2023	3	31	22	0.210357217
2023	3	31	23	0.210670488
2023	4	1	0	0.209918258
2023	4	1	1	0.21003957
2023	4	1	2	0.209764003
2023	4	1	3	0.209559069
2023	4	1	4	0.209865035
2023	4	1	5	0.209714929
2023	4	1	6	0.209616872
2023	4	1	7	0.209654335
2023	4	1	8	0.209315197
2023	4	1	9	0.209454255
2023	4	1	10	0.209080696
2023	4	1	11	0.207744527
2023	4	1	12	0.206796698
2023	4	1	13	0.20497892
2023	4	1	14	0.203768138
2023	4	1	15	0.201435448
2023	4	1	16	0.20027888
2023	4	1	17	0.198736662
2023	4	1	18	0.198497237
2023	4	1	19	0.198400512
2023	4	1	20	0.198413871
2023	4	1	21	0.198559322
2023	4	1	22	0.198594732
2023	4	1	23	0.19828969
2023	4	2	0	0.198485113
2023	4	2	1	0.198527386
2023	4	2	2	0.19952582
2023	4	2	3	0.253453194
2023	4	2	4	0.263339876
2023	4	2	5	0.257133347
2023	4	2	6	0.253444657
2023	4	2	7	0.250475006
2023	4	2	8	0.247900923
2023	4	2	9	0.246579845
2023	4	2	10	0.244869881
2023	4	2	11	0.242405941
2023	4	2	12	0.241179156
2023	4	2	13	0.240200011
2023	4	2	14	0.238519466
2023	4	2	15	0.236140292
2023	4	2	16	0.234133103
2023	4	2	17	0.232998798
2023	4	2	18	0.231750812
2023	4	2	19	0.231710867
2023	4	2	20	0.231953589
2023	4	2	21	0.23128251
2023	4	2	22	0.230729699
2023	4	2	23	0.230319981
2023	4	3	0	0.229712802
2023	4	3	1	0.229398551
2023	4	3	2	0.229231582
2023	4	3	3	0.229045036
2023	4	3	4	0.228390351
2023	4	3	5	0.22765225
2023	4	3	6	0.227247983
2023	4	3	7	0.22698686
2023	4	3	8	0.226829881
2023	4	3	9	0.225564857
2023	4	3	10	0.224896347
2023	4	3	11	0.224277067
2023	4	3	12	0.223766398
2023	4	3	13	0.2226782
2023	4	3	14	0.221948389
2023	4	3	15	0.221718409
2023	4	3	16	0.22178984
2023	4	3	17	0.22116872
2023	4	3	18	0.220861718
2023	4	3	19	0.220295322
2023	4	3	20	0.220047189
2023	4	3	21	0.219623021
2023	4	3	22	0.219475439
2023	4	3	23	0.218990913
2023	4	4	0	0.21870903
2023	4	4	1	0.218606078
2023	4	4	2	0.2183705
2023	4	4	3	0.217801051
2023	4	4	4	0.217869654
2023	4	4	5	0.217111618
2023	4	4	6	0.216948013
2023	4	4	7	0.216391796
2023	4	4	8	0.215764517
2023	4	4	9	0.214724835
2023	4	4	10	0.213576427
2023	4	4	11	0.211671809
2023	4	4	12	0.208786182
2023	4	4	13	0.20611309
2023	4	4	14	0.205279434
2023	4	4	15	0.205004098
2023	4	4	16	0.204483859
2023	4	4	17	0.203789957
2023	4	4	18	0.203024994
2023	4	4	19	0.202801582
2023	4	4	20	0.203234236
2023	4	4	21	0.202897515
2023	4	4	22	0.202581654
2023	4	4	23	0.202623899
2023	4	5	0	0.202940244
2023	4	5	1	0.203289104
2023	4	5	2	0.202881019
2023	4	5	3	0.202806842
2023	4	5	4	0.202435896
2023	4	5	5	0.202552354
2023	4	5	6	0.202456081
2023	4	5	7	0.202353416
2023	4	5	8	0.201965892
2023	4	5	9	0.201474078
2023	4	5	10	0.201424471
2023	4	5	11	0.229265112
2023	4	5	12	0.274300803
2023	4	5	13	0.290861103
2023	4	5	14	0.319209028
2023	4	5	15	0.315398165
2023	4	5	16	0.315385015
2023	4	5	17	0.320407867
2023	4	5	18	0.325742008
2023	4	5	19	0.326088351
2023	4	5	20	0.310969596
2023	4	5	21	0.302568335
2023	4	5	22	0.29749359
2023	4	5	23	0.294430108
2023	4	6	0	0.292477918
2023	4	6	1	0.2905789
2023	4	6	2	0.288284861
2023	4	6	3	0.286741871
2023	4	6	4	0.285662304
2023	4	6	5	0.284217178
2023	4	6	6	0.283462798
2023	4	6	7	0.281782182
2023	4	6	8	0.281006136
2023	4	6	9	0.279903663
2023	4	6	10	0.279570307
2023	4	6	11	0.278179271
2023	4	6	12	0.276990647
2023	4	6	13	0.27565208
2023	4	6	14	0.273461116
2023	4	6	15	0.271783205
2023	4	6	16	0.270020836
2023	4	6	17	0.268795441
2023	4	6	18	0.268281578
2023	4	6	19	0.267973784
2023	4	6	20	0.267184307
2023	4	6	21	0.266629643
2023	4	6	22	0.265838965
2023	4	6	23	0.265573248
2023	4	7	0	0.265571976
2023	4	7	1	0.264979053
2023	4	7	2	0.264230242
2023	4	7	3	0.264079203
2023	4	7	4	0.263632629
2023	4	7	5	0.263430827
2023	4	7	6	0.262878697
2023	4	7	7	0.262366314
2023	4	7	8	0.262227804
2023	4	7	9	0.261540939
2023	4	7	10	0.261531703
2023	4	7	11	0.261680876
2023	4	7	12	0.260071153
2023	4	7	13	0.259403774
2023	4	7	14	0.259771373
2023	4	7	15	0.257867079
2023	4	7	16	0.257527918
2023	4	7	17	0.257204918
2023	4	7	18	0.256569964
2023	4	7	19	0.255883932
2023	4	7	20	0.256373175
2023	4	7	21	0.256126848
2023	4	7	22	0.255738729
2023	4	7	23	0.25554887
2023	4	8	0	0.255637532
2023	4	8	1	0.25511127
2023	4	8	2	0.254849014
2023	4	8	3	0.254608406
2023	4	8	4	0.254163833
2023	4	8	5	0.253996005
2023	4	8	6	0.253508462
2023	4	8	7	0.253251232
2023	4	8	8	0.253042711
2023	4	8	9	0.252872005
2023	4	8	10	0.252852576
2023	4	8	11	0.252061097
2023	4	8	12	0.250688727
2023	4	8	13	0.24929876
2023	4	8	14	0.248893237
2023	4	8	15	0.249330438
2023	4	8	16	0.294846752
2023	4	8	17	0.35301644
2023	4	8	18	0.333443755
2023	4	8	19	0.313317119
2023	4	8	20	0.306118786
2023	4	8	21	0.322697545
2023	4	8	22	0.329918553
2023	4	8	23	0.327295265
2023	4	9	0	0.315013806
2023	4	9	1	0.309102984
2023	4	9	2	0.306012136
2023	4	9	3	0.302660969
2023	4	9	4	0.302134654
2023	4	9	5	0.301180925
2023	4	9	6	0.300053694
2023	4	9	7	0.298538915
2023	4	9	8	0.297739578
2023	4	9	9	0.296839321
2023	4	9	10	0.296219588
2023	4	9	11	0.295621068
2023	4	9	12	0.294445449
2023	4	9	13	0.292935159
2023	4	9	14	0.291296789
2023	4	9	15	0.289588372
2023	4	9	16	0.286793016
2023	4	9	17	0.286484883
2023	4	9	18	0.283628141
2023	4	9	19	0.282236586
2023	4	9	20	0.281963614
2023	4	9	21	0.280850823
2023	4	9	22	0.280067469
2023	4	9	23	0.279109978
2023	4	10	0	0.278417528
2023	4	10	1	0.278115997
2023	4	10	2	0.277994605
2023	4	10	3	0.277293488
2023	4	10	4	0.276760189
2023	4	10	5	0.27661323
2023	4	10	6	0.276249602
2023	4	10	7	0.2756083
2023	4	10	8	0.275525946
2023	4	10	9	0.275299894
2023	4	10	10	0.274366615
2023	4	10	11	0.27328862
2023	4	10	12	0.272281804
2023	4	10	13	0.271779091
2023	4	10	14	0.271581172
2023	4	10	15	0.272679503
2023	4	10	16	0.275929406
2023	4	10	17	0.278983497
2023	4	10	18	0.279494033
2023	4	10	19	0.278645404
2023	4	10	20	0.278557518
2023	4	10	21	0.278066254
2023	4	10	22	0.277575607
2023	4	10	23	0.276821347
2023	4	11	0	0.276107381
2023	4	11	1	0.275997635
2023	4	11	2	0.275361663
2023	4	11	3	0.274230587
2023	4	11	4	0.274261504
2023	4	11	5	0.273941003
2023	4	11	6	0.273347588
2023	4	11	7	0.273632339
2023	4	11	8	0.273310801
2023	4	11	9	0.272700149
2023	4	11	10	0.272312613
2023	4	11	11	0.271396799
2023	4	11	12	0.269114423
2023	4	11	13	0.267073249
2023	4	11	14	0.235247716
2023	4	11	15	0.264084952
2023	4	11	16	0.232581972
2023	4	11	17	0.261633364
2023	4	11	18	0.261166297
2023	4	11	19	0.261331329
2023	4	11	20	0.261099711
2023	4	11	21	0.261140895
2023	4	11	22	0.261321137
2023	4	11	23	0.260688725
2023	4	12	0	0.260599435
2023	4	12	1	0.2603793
2023	4	12	2	0.260295651
2023	4	12	3	0.260102478
2023	4	12	4	0.259541533
2023	4	12	5	0.259789493
2023	4	12	6	0.260083652
2023	4	12	7	0.259631471
2023	4	12	8	0.259422625
2023	4	12	9	0.259543272
2023	4	12	10	0.2583626
2023	4	12	11	0.257632153
2023	4	12	12	0.256608834
2023	4	12	13	0.254062529
2023	4	12	14	0.252321353
2023	4	12	15	0.250802137
2023	4	12	16	0.248123542
2023	4	12	17	0.246795945
2023	4	12	18	0.246194098
2023	4	12	19	0.246881165
2023	4	12	20	0.246760765
2023	4	12	21	0.246619199
2023	4	12	22	0.246739817
2023	4	12	23	0.246970655
2023	4	13	0	0.246827962
2023	4	13	1	0.246187277
2023	4	13	2	0.246485451
2023	4	13	3	0.246331001
2023	4	13	4	0.24602944
