Year	Month	Day	Hour	SWC_15cm	Abs_Humidity	Rainfall	air_T
2021	7	8	16	0.1866	0.014326703	0	35.07
2021	7	8	17	0.1876	0.016010286	0	34.2
2021	7	8	18	0.1870	0.018128722	0	30.34
2021	7	8	19	0.1873	0.019315561	0	25.71
2021	7	8	20	0.1872	0.02033274	0	20.93
2021	7	8	21	0.1872	0.019802802	0	20.78
2021	7	8	22	0.1871	0.019724096	0	21.47
2021	7	8	23	0.1844	0.020457922	0	18.22
2021	7	9	0	0.1865	0.020414236	0	16.54
2021	7	9	1	0.1863	0.015110892	0	22.13
2021	7	9	2	0.1859	0.010037363	0	24.8
2021	7	9	3	0.1855	0.008685967	0	25.33
2021	7	9	4	0.1855	0.00803869	0	25.89
2021	7	9	5	0.1851	0.010004858	0	24.2
2021	7	9	6	0.1848	0.010444949	0	24.61
2021	7	9	7	0.1845	0.012739586	0	24.9
2021	7	9	8	0.1842	0.015016253	0	26.2
2021	7	9	9	0.1840	0.015017648	0	28.31
2021	7	9	10	0.1837	0.01648332	0	29.81
2021	7	9	11	0.1836	0.015863929	0	30.83
2021	7	9	12	0.1834	0.015993568	0	31.98
2021	7	9	13	0.1837	0.017107723	0	32.25
2021	7	9	14	0.1838	0.016440471	0	32.88
2021	7	9	15	0.1841	0.01511695	0	33.16
2021	7	9	16	0.2321	0.013929389	0	32.81
2021	7	9	17	0.2325	0.017954777	0	29.99
2021	7	9	18	0.1850	0.019422212	0	27.81
2021	7	9	19	0.2329	0.020040409	0	24.69
2021	7	9	20	0.2329	0.020693487	0	19.33
2021	7	9	21	0.2329	0.021550243	0	14.69
2021	7	9	22	0.1850	0.024876717	0	9
2021	7	9	23	0.2351	0.039151506	0	4.135
2021	7	10	0	0.2323	0.037943428	0	4.202
2021	7	10	1	0.1844	0.019344395	0	14.79
2021	7	10	2	0.2318	0.021833571	0	12.13
2021	7	10	3	0.1836	0.026088719	0	7.554
2021	7	10	4	0.1832	0.021690708	0	11.37
2021	7	10	5	0.1828	0.024108012	0	8.84
2021	7	10	6	0.1824	0.018909169	0	14.23
2021	7	10	7	0.1822	0.016427824	0	19.93
2021	7	10	8	0.1818	0.013284562	0	23.99
2021	7	10	9	0.1815	0.012277834	0	26.14
2021	7	10	10	0.2236	0.011946832	0	27.51
2021	7	10	11	0.2173	0.012368949	0	28.58
2021	7	10	12	0.1787	0.011402921	0	29.65
2021	7	10	13	0.1810	0.009487784	0	30.28
2021	7	10	14	0.1812	0.01040791	0	29.51
2021	7	10	15	0.1813	0.011532857	0	30.3
2021	7	10	16	0.1816	0.013396166	0	29.19
2021	7	10	17	0.1818	0.014505187	0	28.23
2021	7	10	18	0.1820	0.016089783	0	26.68
2021	7	10	19	0.1821	0.018027628	0	23.41
2021	7	10	20	0.1821	0.019215979	0	19.59
2021	7	10	21	0.1822	0.020152474	0	16.26
2021	7	10	22	0.1819	0.020643249	0	14.62
2021	7	10	23	0.1816	0.021352437	0	12.97
2021	7	11	0	0.1815	0.021697015	0	12.02
2021	7	11	1	0.1813	0.021628558	0	12
2021	7	11	2	0.1809	0.021286753	0	12.25
2021	7	11	3	0.1806	0.020791022	0	13.02
2021	7	11	4	0.1804	0.021154094	0	12.68
2021	7	11	5	0.1801	0.021113399	0	12.56
2021	7	11	6	0.1799	0.020590569	0	13.37
2021	7	11	7	0.1795	0.01999282	0	15.32
2021	7	11	8	0.2268	0.018815807	0	20.67
2021	7	11	9	0.2231	0.017827836	0	23.93
2021	7	11	10	0.2265	0.016690076	0	26.65
2021	7	11	11	0.2211	0.016563524	0	28.05
2021	7	11	12	0.2264	0.016056502	0	29.93
2021	7	11	13	0.2211	0.016352465	0	30.31
2021	7	11	14	0.1790	0.016547168	0	29.4
2021	7	11	15	0.1792	0.016246215	0	29.34
2021	7	11	16	0.1796	0.016493403	0	28.49
2021	7	11	17	0.1777	0.016997829	0	27.7
2021	7	11	18	0.1800	0.01770108	0	26.65
2021	7	11	19	0.1802	0.018517128	0	24.88
2021	7	11	20	0.1803	0.019921674	0	19.78
2021	7	11	21	0.1802	0.020902468	0	15.39
2021	7	11	22	0.1800	0.020270617	0	15.09
2021	7	11	23	0.1798	0.019035478	0	17.29
2021	7	12	0	0.1799	0.020138984	0	15.81
2021	7	12	1	0.1795	0.021063058	0	13.37
2021	7	12	2	0.1793	0.020256804	0	14.52
2021	7	12	3	0.1789	0.021090199	0	13.24
2021	7	12	4	0.1785	0.021158119	0	12.85
2021	7	12	5	0.1783	0.020642194	0	13.49
2021	7	12	6	0.1781	0.020114687	0	14.21
2021	7	12	7	0.1778	0.019424161	0	16.67
2021	7	12	8	0.1775	0.018422559	0	22.73
2021	7	12	9	0.1771	0.01750017	0	24.7
2021	7	12	10	0.1770	0.016232032	0	26.45
2021	7	12	11	0.1770	0.014675123	0	28.87
2021	7	12	12	0.1770	0.013917409	0	30.35
2021	7	12	13	0.1772	0.015296799	0	31.06
2021	7	12	14	0.1773	0.016055331	0	31.45
2021	7	12	15	0.1776	0.016867282	0	29.93
2021	7	12	16	0.1779	0.016772006	0	29.83
2021	7	12	17	0.1783	0.016901402	0	29.22
2021	7	12	18	0.1784	0.017203303	0	28.58
2021	7	12	19	0.1787	0.018249078	0	26.54
2021	7	12	20	0.1787	0.019726933	0	21.18
2021	7	12	21	0.1789	0.02030248	0	18.02
2021	7	12	22	0.1786	0.021156483	0	14.68
2021	7	12	23	0.1785	0.021941908	0	12.18
2021	7	13	0	0.1782	0.021028255	0	13.42
2021	7	13	1	0.1779	0.014084813	0	20.19
2021	7	13	2	0.1776	0.013713514	0	21.04
2021	7	13	3	0.1772	0.016052857	0	20.76
2021	7	13	4	0.1770	0.016289606	0	20.79
2021	7	13	5	0.1766	0.017340154	0	19.81
2021	7	13	6	0.1764	0.01659916	0	20.23
2021	7	13	7	0.1763	0.014670994	0	22.71
2021	7	13	8	0.1758	0.014841633	0	25.09
2021	7	13	9	0.2231	0.013683089	0	27.74
2021	7	13	10	0.1756	0.012582931	0	30.17
2021	7	13	11	0.1753	0.009771298	0	31.79
2021	7	13	12	0.1753	0.008790241	0	33.02
2021	7	13	13	0.1755	0.008628539	0	33.81
2021	7	13	14	0.1756	0.009108151	0	33.94
2021	7	13	15	0.1757	0.008468575	0	34.92
2021	7	13	16	0.1760	0.009715538	0	33.35
2021	7	13	17	0.1762	0.009362807	0	30.79
2021	7	13	18	0.1761	0.010164422	0	29.48
2021	7	13	19	0.1763	0.010741086	0	28.12
2021	7	13	20	0.1765	0.012145241	0	25.78
2021	7	13	21	0.1763	0.010410535	0	25.45
2021	7	13	22	0.1761	0.011280851	0	24.67
2021	7	13	23	0.1760	0.010258811	0	25.48
2021	7	14	0	0.1759	0.011195769	0	25.75
2021	7	14	1	0.1756	0.012473046	0	24.36
2021	7	14	2	0.1754	0.014615206	0	23.21
2021	7	14	3	0.1750	0.017915486	0	21.31
2021	7	14	4	0.1749	0.019050635	0	19.3
2021	7	14	5	0.1747	0.019716626	0	18.27
2021	7	14	6	0.1745	0.020111125	0	17.31
2021	7	14	7	0.1744	0.019818819	0	18.06
2021	7	14	8	0.1741	0.019200347	0	20.44
2021	7	14	9	0.1741	0.017867411	0	23.62
2021	7	14	10	0.1740	0.015608323	0	24.59
2021	7	14	11	0.1740	0.015330334	0	26.1
2021	7	14	12	0.1740	0.014252861	0	25.72
2021	7	14	13	0.1740	0.013151725	0	28.02
2021	7	14	14	0.1742	0.014203562	0	27
2021	7	14	15	0.1744	0.014455485	0	26.29
2021	7	14	16	0.1747	0.014437632	0	26.1
2021	7	14	17	0.1747	0.014898521	0	25.33
2021	7	14	18	0.1749	0.015315989	0	24.23
2021	7	14	19	0.1749	0.017499189	0	20.97
2021	7	14	20	0.1749	0.018571698	0	18.8
2021	7	14	21	0.1749	0.018860219	0	17.67
2021	7	14	22	0.1747	0.018511995	0	17.09
2021	7	14	23	0.1745	0.018763172	0	15.84
2021	7	15	0	0.1742	0.018482756	0	16.07
2021	7	15	1	0.1740	0.018546784	0	16.33
2021	7	15	2	0.1736	0.019765892	0	14.49
2021	7	15	3	0.1733	0.020196492	0	13.95
2021	7	15	4	0.1730	0.020125167	0	14.12
2021	7	15	5	0.1728	0.019795	0	14.44
2021	7	15	6	0.1724	0.019049661	0	15.52
2021	7	15	7	0.1723	0.018002526	0	18.01
2021	7	15	8	0.1721	0.016596778	0	21.4
2021	7	15	9	0.2191	0.01577463	0	22.7
2021	7	15	10	0.1717	0.015578143	0	23.44
2021	7	15	11	0.1717	0.014382933	0	25.44
2021	7	15	12	0.1716	0.013412643	0	26.47
2021	7	15	13	0.1718	0.013340122	0	27.22
2021	7	15	14	0.1721	0.014078217	0	26.32
2021	7	15	15	0.1725	0.01417433	0	26.51
2021	7	15	16	0.1728	0.013729428	0	26.46
2021	7	15	17	0.1730	0.014934099	0	25.44
2021	7	15	18	0.1729	0.016351109	0	23.65
2021	7	15	19	0.1733	0.018126857	0	20.79
2021	7	15	20	0.1733	0.018918239	0	18.42
2021	7	15	21	0.1711	0.020170599	0	15.13
2021	7	15	22	0.1732	0.020622132	0	14.1
2021	7	15	23	0.1730	0.021044281	0	13.34
2021	7	16	0	0.1727	0.021401583	0	12.36
2021	7	16	1	0.1725	0.020975865	0	12.69
2021	7	16	2	0.1722	0.019519798	0	13.78
2021	7	16	3	0.1720	0.018421674	0	15.64
2021	7	16	4	0.1717	0.018581656	0	15.61
2021	7	16	5	0.1713	0.018527588	0	15.66
2021	7	16	6	0.1712	0.018742786	0	15.79
2021	7	16	7	0.1710	0.018714421	0	17.22
2021	7	16	8	0.1709	0.016875883	0	20.87
2021	7	16	9	0.1709	0.015961995	0	22.85
2021	7	16	10	0.1706	0.015079268	0	24.55
2021	7	16	11	0.1705	0.014542507	0	25.15
2021	7	16	12	0.1706	0.016275624	0	23.04
2021	7	16	13	0.1707	0.014766376	0	25.2
2021	7	16	14	0.1706	0.014761364	0	25.23
2021	7	16	15	0.1708	0.015783391	0	23.43
2021	7	16	16	0.1687	0.014219224	0	26.32
2021	7	16	17	0.1711	0.016502228	0	23.26
2021	7	16	18	0.1712	0.017846675	0	21.62
2021	7	16	19	0.1712	0.016650452	0	22.05
2021	7	16	20	0.1711	0.018289152	0	19.52
2021	7	16	21	0.1711	0.019727139	0	16.86
2021	7	16	22	0.1711	0.019944244	0	15.93
2021	7	16	23	0.1708	0.020442514	0	14.38
2021	7	17	0	0.1707	0.020187385	0	14.79
2021	7	17	1	0.1704	0.020349661	0	14.59
2021	7	17	2	0.1703	0.020385517	0	14.46
2021	7	17	3	0.1823	0.021533262	9.6	12.85
2021	7	17	4	0.2303	0.033442449	2.574	5.288
2021	7	17	5	0.2191	0.083377124	0	1.663
2021	7	17	6	0.2130	0.103819929	0	1.309
2021	7	17	7	0.2097	0.077388141	0	1.822
2021	7	17	8	0.2073	0.037507717	0	4.258
2021	7	17	9	0.2055	0.018610823	0	17.37
2021	7	17	10	0.2037	0.017101147	0	22.02
2021	7	17	11	0.2021	0.017527744	0	23.44
2021	7	17	12	0.2010	0.018066131	0	22.71
2021	7	17	13	0.2001	0.01874177	1.287	21.2
2021	7	17	14	0.2049	0.021432491	2.574	13.65
2021	7	17	15	0.3426	0.030283282	22.57	6.026
2021	7	17	16	0.3765	0.068509637	0	2.031
2021	7	17	17	0.3446	0.028657419	1.683	6.342
2021	7	17	18	0.3280	0.046228149	0.396	3.255
2021	7	17	19	0.3256	0.116588923	0.891	1.115
2021	7	17	20	0.3200	0	0	-0.001
2021	7	17	21	0.3160	0	0	-0.392
2021	7	17	22	0.3128	0.370542691	0	0.327
2021	7	17	23	0.3100	0.029356187	0	5.938
2021	7	18	0	0.3075	0.029945733	0	5.832
2021	7	18	1	0.3054	0.024859958	0	7.907
2021	7	18	2	0.3036	0.022089531	0	10.03
2021	7	18	3	0.3018	0.021062139	0	11.18
2021	7	18	4	0.3004	0.020325134	0	12.26
2021	7	18	5	0.2993	0.018732557	0	14.89
2021	7	18	6	0.2980	0.018366074	0	16.19
2021	7	18	7	0.2966	0.017895426	0	17.97
2021	7	18	8	0.2953	0.016299369	0	20.67
2021	7	18	9	0.2943	0.01636117	0	21.58
2021	7	18	10	0.2928	0.014876919	0	24.7
2021	7	18	11	0.2915	0.0135061	0	27.11
2021	7	18	12	0.2904	0.014060501	0	26.47
2021	7	18	13	0.2903	0.019965686	3.663	15.49
2021	7	18	14	0.2905	0.026027883	0.099	7.985
2021	7	18	15	0.2901	0.0398516	0	3.978
2021	7	18	16	0.2902	0.026977045	0	7.08
2021	7	18	17	0.2898	0.018263632	0	18.57
2021	7	18	18	0.2896	0.017277026	0	21.74
2021	7	18	19	0.2895	0.018680774	0	20.3
2021	7	18	20	0.2894	0.017266312	0	19.82
2021	7	18	21	0.2886	0.017294335	0	19.29
2021	7	18	22	0.2884	0.016889241	0	18.9
2021	7	18	23	0.2880	0.016696494	0	19.07
2021	7	19	0	0.2873	0.016978416	0	18.72
2021	7	19	1	0.3166	0.017206298	0	18.56
2021	7	19	2	0.2862	0.01750234	0	18.21
2021	7	19	3	0.2856	0.018220468	0	17.4
2021	7	19	4	0.2850	0.017938456	0	18.07
2021	7	19	5	0.2846	0.017346841	0	19.19
2021	7	19	6	0.2976	0.017605292	0	18.84
2021	7	19	7	0.2831	0.018071603	0	18.68
2021	7	19	8	0.2826	0.016592133	0	22.55
2021	7	19	9	0.2947	0.016832249	0	23.46
2021	7	19	10	0.2810	0.016602614	0	24.94
2021	7	19	11	0.2801	0.015886399	0	25.81
2021	7	19	12	0.2792	0.016203941	0	26.11
2021	7	19	13	0.2790	0.016799008	0	25.94
2021	7	19	14	0.2890	0.017034692	0	25.87
2021	7	19	15	0.2781	0.017124191	0	25.91
2021	7	19	16	0.2857	0.017791546	0	24.23
2021	7	19	17	0.2781	0.018365853	0	23.05
2021	7	19	18	0.2782	0.017919981	0	24.25
2021	7	19	19	0.2784	0.019137637	0	21.77
2021	7	19	20	0.2783	0.020193174	0	17.38
2021	7	19	21	0.2782	0.020925544	0	14.25
2021	7	19	22	0.2778	0.020296881	0	15.05
2021	7	19	23	0.2778	0.01994301	0	15.87
2021	7	20	0	0.2774	0.018430431	0	17.62
2021	7	20	1	0.2767	0.017539337	0	19.82
2021	7	20	2	0.2764	0.017701894	0	19.44
2021	7	20	3	0.3171	0.017741591	0	18.98
2021	7	20	4	0.3087	0.018043898	0	18.29
2021	7	20	5	0.2750	0.017448555	0	19.35
2021	7	20	6	0.2744	0.01770536	0	19.27
2021	7	20	7	0.2740	0.017429433	0	20.31
2021	7	20	8	0.2734	0.015931532	0	23.69
2021	7	20	9	0.2726	0.015792891	0	24.47
2021	7	20	10	0.2720	0.015737773	0	25.38
2021	7	20	11	0.2710	0.014554375	0	27.06
2021	7	20	12	0.2700	0.01412168	0	28.07
2021	7	20	13	0.2694	0.014590104	0	27.73
2021	7	20	14	0.2690	0.014546709	0	27.56
2021	7	20	15	0.2688	0.015578592	0	27.52
2021	7	20	16	0.2684	0.016604654	0	27.2
2021	7	20	17	0.2681	0.016988303	0	27.49
2021	7	20	18	0.2683	0.018343355	0	24.45
2021	7	20	19	0.2682	0.017773144	0	24.01
2021	7	20	20	0.2684	0.01789236	0	21.98
2021	7	20	21	0.2680	0.018798331	0	20.27
2021	7	20	22	0.2679	0.01826531	0	20.34
2021	7	20	23	0.2673	0.017932023	0	19.6
2021	7	21	0	0.2671	0.015506329	0	21.29
2021	7	21	1	0.2667	0.013148956	0	22.03
2021	7	21	2	0.2659	0.012443252	0	21.55
2021	7	21	3	0.2653	0.011686305	0	21.51
2021	7	21	4	0.2647	0.010638982	0	22.35
2021	7	21	5	0.2641	0.01104814	0	21.81
2021	7	21	6	0.2636	0.011892981	0	21.3
2021	7	21	7	0.2630	0.012768178	0	22.39
2021	7	21	8	0.2624	0.012998901	0	24.82
2021	7	21	9	0.3001	0.012786466	0	27.08
2021	7	21	10	0.3093	0.013227422	0	28.43
2021	7	21	11	0.3084	0.012214367	0	29.88
2021	7	21	12	0.2826	0.012379621	0	30.91
2021	7	21	13	0.2819	0.014544265	0	31.18
2021	7	21	14	0.3067	0.014355267	0	31.03
2021	7	21	15	0.3067	0.013012196	0	30.86
2021	7	21	16	0.2574	0.013088667	0	30.66
2021	7	21	17	0.2573	0.014049411	0	29.73
2021	7	21	18	0.2573	0.015034658	0	28.48
2021	7	21	19	0.2575	0.017078939	0	26.54
2021	7	21	20	0.2575	0.018369493	0	22.96
2021	7	21	21	0.2796	0.017739759	0	22.63
2021	7	21	22	0.2572	0.016955115	0	22.99
2021	7	21	23	0.2569	0.01636804	0	23.02
2021	7	22	0	0.2566	0.015381419	0	22.81
2021	7	22	1	0.2561	0.014413653	0	23.19
2021	7	22	2	0.2555	0.013781661	0	23.19
2021	7	22	3	0.2550	0.014192751	0	22.19
2021	7	22	4	0.2546	0.015283268	0	21.47
2021	7	22	5	0.2538	0.017143751	0	20.81
2021	7	22	6	0.2537	0.017342096	0	20.87
2021	7	22	7	0.2532	0.017739244	0	21.8
2021	7	22	8	0.2903	0.015895363	0	25.17
2021	7	22	9	0.3012	0.015660057	0	26.61
2021	7	22	10	0.3004	0.014968616	0	28.14
2021	7	22	11	0.2682	0.01444935	0	29.68
2021	7	22	12	0.2862	0.014036319	0	30.69
2021	7	22	13	0.2488	0.014156026	0	31.44
2021	7	22	14	0.2843	0.014851798	0	31.09
2021	7	22	15	0.2482	0.015454568	0	29.8
2021	7	22	16	0.2754	0.014642122	0	29.5
2021	7	22	17	0.2750	0.01448865	0	28.91
2021	7	22	18	0.2513	0.014902883	0	27.7
2021	7	22	19	0.2480	0.015500439	0	26.34
2021	7	22	20	0.2480	0.016834648	0	23.36
2021	7	22	21	0.2477	0.016596051	0	22.68
2021	7	22	22	0.2475	0.015692874	0	22.74
2021	7	22	23	0.2471	0.015428512	0	22.89
2021	7	23	0	0.2993	0.014816398	0	22.68
2021	7	23	1	0.2464	0.014559083	0	22.54
2021	7	23	2	0.2458	0.013310537	0	22.23
2021	7	23	3	0.2451	0.013529784	0	21.87
2021	7	23	4	0.2448	0.012993548	0	21.8
2021	7	23	5	0.2443	0.014387169	0	20.65
2021	7	23	6	0.2436	0.017768774	0	19.73
2021	7	23	7	0.2431	0.016211867	0	22.16
2021	7	23	8	0.2426	0.015641219	0	25.31
2021	7	23	9	0.2421	0.01599459	0	26.4
2021	7	23	10	0.2411	0.014889145	0	27.79
2021	7	23	11	0.2404	0.014197286	0	29.51
2021	7	23	12	0.2397	0.014671117	0	30.67
2021	7	23	13	0.2392	0.016195614	0	31.53
2021	7	23	14	0.2392	0.015923453	0	31.15
2021	7	23	15	0.2388	0.015773721	0	30.92
2021	7	23	16	0.2386	0.014862145	0	30.57
2021	7	23	17	0.2389	0.016317221	0	29.14
2021	7	23	18	0.2390	0.017946622	0	27.9
2021	7	23	19	0.2390	0.019877544	0	24.92
2021	7	23	20	0.2391	0.02093174	0	18.65
2021	7	23	21	0.2391	0.022687045	0	11.65
2021	7	23	22	0.2389	0.037031904	0	4.464
2021	7	23	23	0.2386	0.07655517	0	1.804
2021	7	24	0	0.2384	0.121355782	0	1.088
2021	7	24	1	0.2378	0.066027365	0	2.088
2021	7	24	2	0.2374	0.033071811	0	5.019
2021	7	24	3	0.2371	0.020434432	0	13.54
2021	7	24	4	0.2369	0.021224245	0	12.61
2021	7	24	5	0.2365	0.021048846	0	12.79
2021	7	24	6	0.2361	0.021541398	0	12.03
2021	7	24	7	0.2357	0.020833863	0	13.05
2021	7	24	8	0.2351	0.019261296	0	19.99
2021	7	24	9	0.2346	0.018225738	0	25.2
2021	7	24	10	0.2598	0.016016835	0	28.36
2021	7	24	11	0.2830	0.016145142	0	29.74
2021	7	24	12	0.2822	0.017167086	0	30.65
2021	7	24	13	0.2848	0.017401378	0	31.12
2021	7	24	14	0.2819	0.016808048	0	31.42
2021	7	24	15	0.2816	0.017543703	0	30.94
2021	7	24	16	0.2491	0.018343945	0	30.15
2021	7	24	17	0.2817	0.018880736	0	28.9
2021	7	24	18	0.2818	0.019287701	0	27.47
2021	7	24	19	0.2781	0.020223487	0	22.82
2021	7	24	20	0.2783	0.020804838	0	17.89
2021	7	24	21	0.2258	0.020426068	0	16.71
2021	7	24	22	0.2779	0.020348648	0	17.44
2021	7	24	23	0.2780	0.021561281	0	13.49
2021	7	25	0	0.2252	0.02293403	0	10.53
2021	7	25	1	0.2773	0.021893085	0	11.6
2021	7	25	2	0.2415	0.020516115	0	14.67
2021	7	25	3	0.2797	0.021349683	0	12.61
2021	7	25	4	0.2402	0.019412169	0	17.15
2021	7	25	5	0.2394	0.019306702	0	17.42
2021	7	25	6	0.2231	0.018873679	0	19.52
2021	7	25	7	0.2626	0.018095331	0	22.1
2021	7	25	8	0.2222	0.01719146	0	26.53
2021	7	25	9	0.2217	0.017297593	0	28.07
2021	7	25	10	0.2732	0.016811883	0	28.97
2021	7	25	11	0.2727	0.016155475	0	30.95
2021	7	25	12	0.2198	0.01602777	0	32.16
2021	7	25	13	0.2195	0.013176593	0	33.52
2021	7	25	14	0.2191	0.013213842	0	33.22
2021	7	25	15	0.2190	0.012054711	0	32.7
2021	7	25	16	0.2162	0.012708784	0	33.27
2021	7	25	17	0.2189	0.0157873	0	32.27
2021	7	25	18	0.2107	0.017583099	0	29.77
2021	7	25	19	0.2107	0.016392066	0	27.16
2021	7	25	20	0.2110	0.01149826	0	26.59
2021	7	25	21	0.2055	0.011892402	0	26.24
2021	7	25	22	0.2055	0.011212108	0	25.87
2021	7	25	23	0.2052	0.009149259	0	25.88
2021	7	26	0	0.2050	0.008255258	0	26.97
2021	7	26	1	0.2572	0.008069261	0	26.92
2021	7	26	2	0.2568	0.008638883	0	25.87
2021	7	26	3	0.2631	0.008722469	0	26.04
2021	7	26	4	0.2628	0.01007084	0	25.85
2021	7	26	5	0.2624	0.01051103	0	25.15
2021	7	26	6	0.2621	0.011074257	0	25.37
2021	7	26	7	0.2028	0.013017573	0	26.35
2021	7	26	8	0.2022	0.014495582	0	26.68
2021	7	26	9	0.2017	0.014262848	0	28.67
2021	7	26	10	0.2012	0.0143439	0	30.03
2021	7	26	11	0.2006	0.014296948	0	30.66
2021	7	26	12	0.2000	0.010694266	0	33.07
2021	7	26	13	0.1992	0.009722066	0	35.2
2021	7	26	14	0.1988	0.012213854	0	34.38
2021	7	26	15	0.1984	0.011066863	0	35.57
2021	7	26	16	0.1980	0.011281632	0	35.08
2021	7	26	17	0.1978	0.012508388	0	34.07
2021	7	26	18	0.1976	0.013829753	0	32.05
2021	7	26	19	0.1977	0.016101855	0	29.19
2021	7	26	20	0.1979	0.015194751	0	27.29
2021	7	26	21	0.1976	0.014296838	0	26.95
2021	7	26	22	0.1976	0.01421541	0	26.43
2021	7	26	23	0.2560	0.01266089	0	26.42
2021	7	27	0	0.1943	0.012580585	0	26.66
2021	7	27	1	0.1968	0.013536876	0	26.38
2021	7	27	2	0.1937	0.013260574	0	26.27
2021	7	27	3	0.1960	0.012353035	0	25.94
2021	7	27	4	0.1957	0.011661659	0	26.09
2021	7	27	5	0.1956	0.010788262	0	26.05
2021	7	27	6	0.1953	0.011047955	0	25.91
2021	7	27	7	0.1951	0.011932039	0	27.09
2021	7	27	8	0.1944	0.012914852	0	29.04
2021	7	27	9	0.1939	0.013984875	0	30.74
2021	7	27	10	0.1934	0.011198034	0	32.65
2021	7	27	11	0.1926	0.010390455	0	34.05
2021	7	27	12	0.1920	0.010046667	0	34.95
2021	7	27	13	0.1917	0.009144935	0	36.15
2021	7	27	14	0.2497	0.01064388	0	36.38
2021	7	27	15	0.1907	0.010941913	0	35.77
2021	7	27	16	0.1905	0.01178306	0	35.31
2021	7	27	17	0.2462	0.012981199	0	33.19
2021	7	27	18	0.2486	0.015417235	0	30.79
2021	7	27	19	0.2485	0.01701843	0	27.67
2021	7	27	20	0.2487	0.018119899	0	25.22
2021	7	27	21	0.1901	0.017325811	0	24.66
2021	7	27	22	0.1901	0.016677119	0	24.84
2021	7	27	23	0.1898	0.015441507	0	24.9
2021	7	28	0	0.1898	0.014172894	0	25.5
2021	7	28	1	0.2480	0.012719832	0	25.5
2021	7	28	2	0.1893	0.010883838	0	26.57
2021	7	28	3	0.1863	0.010216637	0	26.29
2021	7	28	4	0.1886	0.009418846	0	26.8
2021	7	28	5	0.1883	0.009879377	0	25.98
2021	7	28	6	0.1881	0.009950864	0	26.34
2021	7	28	7	0.1878	0.01032759	0	27.54
2021	7	28	8	0.1874	0.01140128	0	30.55
2021	7	28	9	0.1869	0.012441331	0	31.92
2021	7	28	10	0.1863	0.010676221	0	33.69
2021	7	28	11	0.1856	0.009110886	0	35.32
2021	7	28	12	0.1850	0.009357823	0	36.48
2021	7	28	13	0.2430	0.010577714	0	36.64
2021	7	28	14	0.1842	0.011517269	0	36.4
2021	7	28	15	0.2424	0.011466289	0	36.11
2021	7	28	16	0.2420	0.011109004	0	35.96
2021	7	28	17	0.1836	0.01120413	0	34.81
2021	7	28	18	0.1834	0.011154922	0	32.82
2021	7	28	19	0.1832	0.012403391	0	28.96
2021	7	28	20	0.1834	0.012241551	0	26.83
2021	7	28	21	0.1833	0.011612068	0	27.31
2021	7	28	22	0.1834	0.010156766	0	27.54
2021	7	28	23	0.1830	0.00925835	0	27.38
2021	7	29	0	0.1829	0.009660936	0	26.19
2021	7	29	1	0.1824	0.008965824	0	27.11
2021	7	29	2	0.1822	0.008613577	0	26.79
2021	7	29	3	0.1820	0.008704826	0	26.33
2021	7	29	4	0.1818	0.008622206	0	26.45
2021	7	29	5	0.1815	0.008438517	0	26.53
2021	7	29	6	0.1814	0.008393952	0	26.82
2021	7	29	7	0.1809	0.008562159	0	27.36
2021	7	29	8	0.1804	0.010113755	0	30.48
2021	7	29	9	0.1801	0.011164116	0	31.96
2021	7	29	10	0.1509	0.009876277	0	33.47
2021	7	29	11	0.1792	0.007550284	0	35
2021	7	29	12	0.1785	0.008511722	0	35.51
2021	7	29	13	0.1780	0.008057874	0	36.45
2021	7	29	14	0.1776	0.008493093	0	36.72
2021	7	29	15	0.1485	0.009612674	0	36.03
2021	7	29	16	0.1479	0.008965886	0	35.74
2021	7	29	17	0.1477	0.009524411	0	34.66
2021	7	29	18	0.1478	0.010459875	0	31.51
2021	7	29	19	0.1475	0.012475503	0	28.92
2021	7	29	20	0.1475	0.011379683	0	27.36
2021	7	29	21	0.1475	0.010907945	0	27.16
2021	7	29	22	0.1477	0.009635423	0	27.13
2021	7	29	23	0.1764	0.009650273	0	26.61
2021	7	30	0	0.1763	0.00915477	0	26.63
2021	7	30	1	0.1760	0.00950694	0	25.98
2021	7	30	2	0.1472	0.009178577	0	26.3
2021	7	30	3	0.1470	0.009181515	0	25.65
2021	7	30	4	0.1470	0.009396121	0	25.3
2021	7	30	5	0.1468	0.009804274	0	24.84
2021	7	30	6	0.1465	0.009625423	0	25.63
2021	7	30	7	0.1463	0.010232126	0	26.78
2021	7	30	8	0.1746	0.010551654	0	29.2
2021	7	30	9	0.1741	0.010721618	0	30.92
2021	7	30	10	0.1451	0.009192407	0	32.64
2021	7	30	11	0.1447	0.008406196	0	33.75
2021	7	30	12	0.1441	0.00852402	0	34.66
2021	7	30	13	0.1434	0.008648507	0	35.37
2021	7	30	14	0.1432	0.00883387	0	35.07
2021	7	30	15	0.1430	0.008797653	0	34.65
2021	7	30	16	0.1713	0.009084145	0	34.28
2021	7	30	17	0.1710	0.009211606	0	33.78
2021	7	30	18	0.1709	0.00964504	0	32.79
2021	7	30	19	0.1709	0.011169555	0	29.24
2021	7	30	20	0.1709	0.012291644	0	26.04
2021	7	30	21	0.1708	0.011307063	0	26.05
2021	7	30	22	0.1709	0.011550617	0	25.12
2021	7	30	23	0.1706	0.011321944	0	25.02
